battery_level,memory_ratio,network_reliability,data_quality,rounds_since_participation,reliability_score,data_volume,gradient_quality,performance_score,lifetime_prediction,network_stability,battery_health,memory_efficiency,performance_trend,failure_probability,temperature_impact,workload_intensity,should_select,round_number,device_type,device_age_days
0.405035017345121,0.8694105335130476,0.9087954011655636,0.7322647102629325,0.08377401000682685,0.7242018458982433,0.3147591334691419,0.465984044328294,0.7677261856089148,0.3780676462969738,0.7400796375252532,0.9460652579037055,0.9803138191348525,0.3015945339892373,0.25397981473793196,0.15733029937245924,0.5185761605519189,1,45,sensor,8.074008454529723
0.8115921465972742,0.6986772331565307,0.8492830445459925,0.43254670873571616,0.10297520552741243,0.41743499685706037,0.8421708129082127,0.18100264118073844,0.6906591170882438,0.7986981492669921,0.9155013469289163,0.9742120053394359,0.9905873819488941,0.229866128256833,0.26223441532943303,0.15653815312562414,0.4327778800357687,1,46,camera,29.28915250172216
0.18166320609770112,0.18272046207251932,0.8859295303208956,0.48509940690737813,0.0892409274408871,0.5201347021755612,0.341868071554638,0.2377262934815504,0.4261125834311947,0.09912804992796365,0.7122375718590827,0.8349296876605251,0.9397493359960917,0.801987396874652,0.5530726505061636,0.29837126936578456,0.15470124906528862,0,47,tracker,21.534095086031556
0.6873495065875621,0.7265111301344512,0.8337265968000919,0.23808428439150575,0.22627080671325034,0.8412733180409155,0.7527550668267069,0.22862264722179348,0.7685238252766301,0.6772120604997601,0.696240313441615,0.9797251078243963,0.9925996643559046,0.541182865646719,0.1233391715388385,0.04375887303402563,0.35045280710754484,1,48,camera,32.41323095799655
0.47671855958909765,0.7157007987864109,0.7848258186064175,0.38535421146808047,0.11747582991659075,0.458498537705907,0.8621025092336521,0.17261215005931665,0.6098124067929704,0.3267185595890976,0.7181912856966668,0.7,0.838086559457893,0.32608392525362984,0.49563965542483557,0.2285833774627267,0.335603012656679,1,49,tracker,116.04962801260493
0.5733091980966438,0.8782553229410844,0.791250601780506,0.11299470008029072,1.0,0.847074667803084,1.0,0.09497466196569818,0.743882815393382,0.5049052268845643,0.695154040002392,0.8631920575758409,0.9500651010151819,0.33377487092752167,0.1956092874866815,0.050370160892616575,0.34092658984955443,1,50,actuator,18.354206327030635
0.5626315427859615,0.7688107873898646,0.7318846019465427,0.5886099321439576,0.14413309699346838,0.48307524945685143,0.3562542359868152,0.3083509107315312,0.628103721146369,0.4937806275924184,0.772970877001663,0.862298169612914,0.9497388319087136,0.6428979421127936,0.46890648500873955,0.2884866861591072,0.3893686593017108,1,51,sensor,50.643511834316215
0.48117656314040974,0.7925827060197429,0.8347801464547068,0.2972674804081608,0.42327799762897067,0.6935138535259616,0.6458910572245294,0.17641947466830235,0.7362561465631962,0.3311765631404098,0.9945870212220421,0.7,0.8737330039311252,0.4083821134839121,0.26514177188468613,0.036018615853644964,0.5949133017227914,1,52,sensor,105.40714639112203
0.941261456678626,0.8899625572687058,0.8797505224228551,0.5588542683904202,0.33745785046356935,0.8663776348755586,1.0,0.5327730240778333,0.8369843282461594,0.913559623321206,0.9103504097924086,0.9445963332851597,0.9797776616490833,0.3597158434939203,0.1472509824016328,0.07064444751806051,0.10318996625062449,1,53,actuator,52.04179856046514
0.9065190159924794,0.9487036786789034,0.9861810404871565,0.47025322476318715,0.11905493545447583,0.5248866976187683,0.3311769233670909,0.24644506295187205,0.9221031452342294,0.8613745028216896,1.0,0.9097109736584205,0.9670445053853235,0.5880532214790192,0.31640822721506007,0.24789465761453908,0.13386203830271348,1,54,sensor,153.53844952990093
0.29908866139302936,0.18154084664031267,0.8289078024335635,0.33983188954901383,0.0475463749136497,0.7787120573953448,0.9464293168821261,0.3057839873547134,0.4526632390471681,0.21610895778857894,0.6858072591465679,0.8340405927910991,0.9394248163687512,0.6919484579102114,0.3355020438713635,0.08832131198106355,0.2999435958116294,0,55,camera,38.63493800790628
0.6916031876788736,0.9372321427424916,0.8079162392908076,0.7857414278036243,0.4308684331028051,0.14622583529349534,0.5561482477458201,0.11444043846540713,0.6456865855793272,0.6632225898151194,0.6979681701917194,0.9432388042724914,0.9792821635594594,0.35106000313687125,0.1772021804601358,0.04252755827017968,0.20666106101415474,1,56,camera,18.09484969680216
0.7159015827305036,0.6994906198862586,0.8548877550368469,0.21092774679485324,0.0010254435754866998,0.7283865904045951,0.8987458269484051,0.15602030265654518,0.6889898376415767,0.6721194571949369,1.0,0.9124357489288664,0.9680390483590362,0.39693655070307055,0.159651671769318,0.022566497526224204,0.3931657686342189,1,57,tracker,20.02348374370672
0.907400392878651,0.10974475828326237,0.9126320292878376,0.5859356502175567,0.1387575644253935,0.9507671636489953,0.7949423319514366,0.6164468230003533,0.7165937462348608,0.8828591365583748,0.8504258924670669,0.9509174873594475,0.9820848828861983,0.6261583762834636,0.1334778046083031,0.023914672158485095,0.2357189747890084,1,58,actuator,95.35741137241658
0.536417902965142,0.5323792225806645,0.8057442405570555,0.49949151132750025,0.41217460803871797,0.8138532232838473,1.0,0.404781916344544,0.6893835318364208,0.498508069918459,0.6743726386296073,0.9241803339066338,0.9723258218759213,0.5120155219370769,0.395957900404966,0.2648631269092091,0.5395064996351492,1,59,sensor,29.92036448333219
0.6325148709733823,0.05994616845551505,0.7448113596599,0.6430320576588527,0.44067609941567276,0.5277497090562919,0.6126253161260878,0.33125612409239125,0.49432609073837647,0.5725823987913659,0.8152838869121806,0.8801350556359671,0.956249295307128,0.5924651675983869,0.3936562799717677,0.18202163501126417,0.38674520963583253,1,60,actuator,211.50640651768035
0.20988909425373942,0.02155179479260698,0.8622007310388972,0.6294988683895795,1.0,0.768305241922275,0.40807132587219314,0.4344078338764917,0.48583161710518785,0.18759249833916303,1.0,0.9554068081708472,0.9837234849823593,0.7527894658078272,0.3808097989374432,0.2042626881544232,0.5745843650382504,0,61,actuator,99.28575248241648
0.3036169204437885,0.9389999508916655,0.7846428862817942,0.4661127299119069,1.0,0.30646751645282355,1.0,0.16976540712208632,0.575162683272111,0.2497291970646837,0.897480828610749,0.8922245532417904,0.9606619619332535,0.5972765000476927,0.3722769289232504,0.19093801052577888,0.3885018059993576,0,62,camera,26.892830867235855
0.8641561292886427,0.3648653081438934,0.731885885607988,0.46408092174473775,0.06073457318234225,0.6263133635663695,0.8208632071738341,0.2839447138710072,0.645995790579158,0.8448660259396744,0.7207181890646198,0.9614197933020634,0.9859182245552531,0.9292526477507762,0.21195154349858897,0.08646017732336805,0.2495106085118067,1,63,sensor,41.75873869335773
0.14336487717803886,0.25568982652288713,0.6826676422564049,0.7051541932920758,0.11925950627821455,0.6903289139842939,0.2131714512671031,0.5036653418603844,0.44188552315588964,0.0,0.6809861762177164,0.7,0.8610395613631805,0.8114653403917467,0.5886377585673291,0.271203415514096,0.2971590834208066,0,64,tracker,97.83571261456503
0.2457356053563471,0.4394485883197179,0.7928480746966043,0.19445870642107388,0.26935163121989913,0.5766598273195047,1.0,0.10629350103516484,0.5028178804222163,0.10588375062962024,0.8231297736221135,0.7202962905465463,0.8979081460494894,0.3163938753501817,0.3787643346078158,0.0897578440077538,0.041797357386418654,0,65,actuator,33.84135925019609
0.3787297414466191,0.6551544577492935,0.6964722760157032,0.5373446341820421,0.2544437449731018,0.8257619027135725,1.0,0.451944222949234,0.5945470306420866,0.342413978639996,0.6756577685686064,0.9273684743867538,0.9734894931511652,0.31285972316231303,0.3905204700437397,0.23256881642974256,0.31300767213317965,1,66,actuator,34.67539042137686
0.5849959777919103,0.3879463474408347,0.7029912217852313,0.4678153773277806,0.5250681704692006,0.9006892167117511,0.6530655487491607,0.434315182819506,0.6218074899522742,0.5513063375936861,0.827324756438881,0.9326207196035515,0.9754065626552962,0.8372335927727006,0.18522901055330826,0.03808161734076628,0.5067006168240922,1,67,actuator,152.52647533380232
0.4797509023363052,0.684200279625255,0.8441246692297707,0.27234221359234767,0.6143260390540825,0.46603178466869605,0.5475340205025853,0.14807465932959704,0.6275924339527923,0.3297509023363052,0.9297826747070169,0.7,0.8173145209949779,0.450874210711812,0.5276967216595388,0.2659744518453765,0.5900903134634088,0,68,tracker,19.424094518007504
0.5482344144188228,0.30651271850496803,0.7869068105822861,0.8756310595043824,0.35644138122562563,0.554874095138512,0.5995091002979905,0.47214144105440553,0.5710264641789088,0.5246581483923589,0.6420631573763211,0.9528474679470721,0.9827893258006813,0.6951892727954705,0.3617522836120063,0.20948395683921497,0.775958841432132,1,69,camera,145.89649053287394
0.9063787448174659,0.27377326686433817,0.8649348489418568,0.810497579209572,0.04804708363947467,0.3318648697129653,0.7209735152913966,0.3070825938012516,0.5697419983259936,0.8724108896702248,0.8604593653432647,0.9320642897055178,0.9752034657425139,0.38414298321878815,0.4506607961511059,0.2876155405016628,0.40938757747540516,1,70,sensor,53.566505052297856
0.9746449632775088,0.29181448596223486,0.8056026243486777,0.7149630342201195,1.0,0.7887041640329698,0.564913241898374,0.6830386723172187,0.711858808131165,0.9686326385551509,0.832399781012956,0.9879753505552842,0.9956110029526787,0.5399615396249379,0.09515980066722614,0.0027051183842176974,0.5328582077226057,1,71,tracker,75.8068393328967
0.28480564266031416,0.3593141662105613,0.860177134791873,0.14198861267789617,0.07813311261673445,0.9506018353319071,1.0,0.12982549739039428,0.6413840655360072,0.2649260142948349,0.7355823214946716,0.9602407432690415,0.9854878712932001,0.47429517270316807,0.36237109241031173,0.23490668370563467,0.5391806091931014,0,72,tracker,12.664221218785837
0.6458429882253861,0.8176715604487729,0.8234315902742961,0.6676779892556426,0.010725563200425543,0.9048656838929559,0.9902048088595703,0.7096948749034654,0.7688811638127021,0.6235408166462449,0.7324192458129689,0.9553956568417177,0.983719414747227,0.132830442595177,0.28185211004969835,0.19021428761436782,0.03565818711185944,1,73,actuator,113.03406004028528
0.3632363764722422,0.11219767630020686,0.5734119537827082,0.4634657952671981,0.42258486484092883,0.6834829958326356,0.880237895765368,0.29707028032301563,0.39799209640474276,0.26928527848744144,0.4916422435139245,0.8120978040303983,0.9314156984710954,0.8497768444837952,0.538026960261656,0.263473491198278,0.40611750346866216,0,74,camera,7.752877472215669
0.30950751744487043,0.5483508134196123,0.7731602671977975,0.8977027320880648,0.40263313728128675,0.5895940637513651,0.8825918756969088,0.47801559977250524,0.5352308522690514,0.2573673126041309,0.688735903277566,0.8957195903185211,0.9619376504662602,0.7853708266129795,0.3141605969065656,0.12258964774654162,0.11041909165878519,1,75,camera,7.689919864951716
0.2403739209027885,0.21843466437623738,0.7423300794754818,0.2670050959672327,0.10753555355332774,0.7231415980988676,0.5251563225626754,0.18807210350889353,0.4843665924601768,0.21333574795605012,0.7965522134144737,0.9459236541065232,0.9802621337488809,0.1077441786200834,0.2503256389197112,0.06859744371102587,0.04223165812755642,0,76,actuator,15.51526223707591
0.7639679372379863,0.181586211929279,0.6766646323456201,0.5309066408482672,0.0037470365967198537,0.4931078369342436,0.9826818346835097,0.23598581259892634,0.5273058669186557,0.6621282048887474,0.6276384833743593,0.7963205353015221,0.9256569953850555,0.2898193215204665,0.3081437501875398,0.06449577791389761,0.2739295868853804,1,77,camera,39.508792424313704
0.38848767865382516,0.6495844699757927,0.8535326002728327,0.4156685166591946,0.07178448904064068,0.8494731667367246,0.8525247125019976,0.3732445244987882,0.6688836779757195,0.3849286178343694,0.8714264066604199,0.9928818783610884,0.9974018856017973,0.2869484015639723,0.303678320834007,0.200784363407267,0.43024346508467237,1,78,actuator,167.62653438628425
0.26092386403825174,0.3221114366178584,0.5651877798677559,0.4014965381773979,0.038490651960453606,0.8020630162104363,1.0,0.32249217782065226,0.46670443401165806,0.2043785434324695,0.5156054287677011,0.8869093587884355,0.958721915957779,0.4180535090724915,0.48742388477018783,0.27088989436790295,0.5412166875263461,0,79,actuator,1.355520783944164
0.8462248771096889,0.2521313814580524,0.8384527836931163,0.38655162428936024,0.6184027196816123,0.6370255371478193,0.40211037621330875,0.2371103523165638,0.692775974222591,0.7760501735487718,0.7901819117781888,0.8596505928781656,0.9487724664005305,0.6904197916866767,0.44839006965115247,0.2860481583570126,0.07127411972820673,1,80,sensor,109.03765530327654
0.5806771155128145,0.6960769048559192,0.7619872184686667,0.3348182434761798,0.9571480860492182,0.9095472664390297,0.2927243635861892,0.2603160812725893,0.7396596251276677,0.5397225112218528,0.7958028176277874,0.9180907914180765,0.9701031388675979,0.5990540697104785,0.40851050275516115,0.2894537860024997,0.4056427606315348,1,81,sensor,55.1740789670694
0.4223338612881275,0.4034275354302338,0.7676955642731117,0.64757590276687,0.0568760686761545,0.7092955244205129,1.0,0.40776809097138417,0.5598626255107518,0.36787926845749147,0.7444960956061641,0.891090814338728,0.9602481472336357,0.1698369305670816,0.3522836467836743,0.1657878416062639,0.09072609542147261,1,82,actuator,107.87719167548158
0.5760523404481597,0.7087289541074304,0.5363110783172798,0.12669977674097413,0.6210582985736132,0.6976048788790633,0.7150169087859454,0.086674452878793,0.687293884658279,0.49419384731982513,0.4437706520301814,0.836283013743331,0.9402433000163158,0.4997027458613779,0.3411104366965929,0.16544010896574213,0.14080537269581003,1,83,actuator,70.45252139338822
